Regulator	Target	Score	Overall_rank
n_acetylaspartylglutamic_acid_HI	15	1.526346798836681	218
d_glucuronolactone_C18	15	1.474204928243329	224
l_gulonolactone_C18	15	1.4351928887226915	232
leucine_C18	16	6.6332814320759645	39
dl_norleucine_HI	16	4.065396310478381	65
acetanilide_HI	16	3.341377132525627	81
l_tyrosine_HI	16	3.0214010651834124	92
d_aspartic_acid_HI	16	2.525756657622333	119
l____carnitine_HI	16	2.2888565281341324	130
2_pyridylacetic_acid_HI	16	1.536191161774304	216
l_norleucine_C18	16	1.4381745413662939	230
3_ureidopropionic_acid_HI	16	1.2857346553785407	262
monobutyl_phthalate_HI	16	1.2698718742825428	270
allopurinol_HI	17	13.146839645770477	16
hypoxanthine_C18	17	6.737210876233723	37
nicotinic_acid_C18	17	1.6795837373562208	199
allopurinol_HI	18	6.1667806181625995	43
hypoxanthine_C18	18	5.288060073970662	51
benzyl_cinnamate_C18	18	3.6691407875040927	70
3_methylhippuric_acid_HI	18	3.417255977791636	80
phenylacetylglycine_HI	18	2.9568810289787577	94
phenylacetylglycine_C18	18	2.271432987577287	131
l_methionine_sulfoxide_HI	18	2.108609188274496	146
gamma_glutamylvaline_HI	18	1.9216913384698742	169
2,3,4,9_tetrahydro_1h_beta_carboline_3_carboxylic_acid_HI	18	1.6964278980657308	193
l____carnitine_HI	19	25.028381322432104	4
n_methyl_d_aspartic_acid__nmda__HI	19	2.4936906924025264	121
valylglycine_HI	19	1.8308153083785874	177
3_ureidopropionic_acid_HI	20	7.403950181973347	33
d_glucuronolactone_C18	20	6.839515185392039	35
l_gulonolactone_C18	20	5.286020434604023	52
n1_acetylspermine_HI	20	3.6171976011269735	72
n_acetylalanine_HI	20	3.256576022863998	86
n8_acetylspermidine_C18	20	2.913762385855941	97
n_acetyl_d_mannosamine_C18	20	2.8359712629003653	102
3_methylhippuric_acid_HI	20	2.70686959375269	110
n8_acetylspermidine_HI	20	2.256710903974485	132
phenylacetylglycine_HI	20	2.141051217791693	141
diethyl_maleate_HI	21	18.844856117234798	6
np_019992_HI	21	5.056427623446168	54
d_cysteine_HI	21	1.7839744623516651	183
cis_7_hexadecenoic_acid_HI	21	1.7488740472839426	189
isophorone_HI	21	1.3183253507078843	254
taurine_C18	22	15.778022131472826	10
triphenyl_phosphate_HI	22	11.255768370135613	21
l_phenylalanine_HI	22	10.368884637143406	24
drofenine_HI	22	3.4269308339154105	79
2_furoic_acid_C18	22	3.2632307862743626	85
spermine_HI	22	2.904441363627742	99
4_dodecylbenzenesulfonic_acid_HI	22	2.4939963604274995	120
np_009265_HI	22	2.3951206276159662	124
n6,n6,n6_trimethyl_l_lysine_HI	23	14.10273349300085	13
dihomo_gamma_linolenic_acid_ethyl_ester_HI	23	3.1151536166430454	87
6_chloro_5_fluoro_1h_1,2,3_benzotriazole_HI	23	2.726167435062667	108
l_methionine_sulfoxide_HI	23	1.9632575585325232	166
butyrylcarnitine_HI	23	1.9403732123961932	167
diethyl_maleate_HI	24	5.796066900608425	46
5'_s_methyl_5'_thioadenosine_HI	24	2.8895863607474137	101
15_oxoede_HI	24	2.8182439068520306	103
cdp_ethanolamine_C18	24	2.6840982521589254	113
spermine_HI	24	2.3627564045051255	127
benzyl_cinnamate_C18	24	2.089182595887333	151
sulcatol_HI	24	1.9709381623600324	165
d_____galactose_HI	24	1.7993227022722913	182
np_022068_C18	24	1.7673567738606577	185
d_____fructose_C18	24	1.6141823583462265	206
stearic_acid_C18	25	6.125608987732189	44
2_oxoglutaric_acid_HI	25	5.515465043083103	47
6_chloro_5_fluoro_1h_1,2,3_benzotriazole_HI	25	4.268285777721225	62
n_acetylserotonin_HI	25	3.439289547925124	76
cis_7_hexadecenoic_acid_HI	25	1.8882748763397315	170
trans,trans_2,4_heptadienal_C18	25	1.8791599484617034	173
ethyl_palmitoleate_HI	25	1.757396164446871	186
itaconic_acid_C18	26	17.62766242198942	8
l____carnitine_HI	26	14.185026272324214	12
dl_stachydrine_C18	26	5.2100146907943135	53
n_acetyl_dl_serine_HI	26	3.5982234900434453	74
pyridoxine_HI	26	1.8089266989902761	180
o_acetylcarnitine_C18	26	1.6885722298239185	198
