Regulator	Target	Score	Overall_rank
hypotaurine	36	3.927161483010318	77
pantothenic_acid	36	2.461371050858635	149
D_ribose_5_phosphate	36	2.333430900361731	173
fumaric_acid	36	2.1722763021390783	189
pyrophosphate	36	2.0603569770014936	197
homocysteine	37	2.3716709866547028	166
N_formylglycine	37	2.02841315485587	204
pyrophosphate	38	3.9394102505799204	76
creatinine	38	3.240851789380438	100
D_glucose	38	2.8026445238718685	127
L_cysteine	38	2.0941467942408667	194
D_fructose_6_phosphate	39	6.3216736510438185	36
O_phosphocolamine	39	2.2524699499578373	182
Unknown_035	39	1.7863879866532961	252
L_serine	40	5.168534744233227	49
2_hydroxyglutaric_acid	40	2.6595736018263643	136
2_hydroxyglutaric_acid	41	13.040854873315196	2
glycerol_3_phosphate	41	1.7510733041308653	264
L_methionine	42	5.442810111327664	46
scyllo_inositol	42	2.3948984691483246	163
2_hydroxyglutaric_acid	43	3.8577692268748844	79
fructose	43	2.716858175523119	131
glycerol_3_phosphate	43	2.0718937301692475	196
myo_inositol	44	4.568392113955138	58
Unknown_015	44	3.818452023643289	80
Unknown_026	45	3.5284647861412086	87
pantothenic_acid	45	2.8173269741414932	126
Unknown_023	45	1.801858938086103	248
Unknown_012	45	1.705059498740824	274
myo_inositol	46	1.7833411207598895	255
myo_inositol	47	6.652222648835966	33
Unknown_025	47	2.0149000639861034	207
Unknown_021	48	6.841255812162749	32
creatinine	48	3.0520168614051264	107
myo_inositol	49	3.000842348129628	111
L_valine	49	2.9566344324154077	116
Unknown_030	49	1.721666006435521	270
homocysteine	50	6.4144224431784185	35
3_hydroxybutyric_acid	50	1.8833005805705847	229
myo_inositol	50	1.821861801744718	244
2_hydroxyglutaric_acid	51	13.574698234581874	1
maltose	52	2.4469939746998013	153
Unknown_046	53	3.424117650375609	97
creatinine	54	4.259548454812629	63
phosphoric_acid_(spectral_match)	54	3.8090937108371756	81
N_formylglycine	54	3.1389164215686356	102
Unknown_015	54	1.6247055724839903	289
D_fructose_6_phosphate	55	1.9041671430509954	225
myo_inositol	55	1.6796031576458808	276
myo_inositol	56	5.293387636951526	47
Unknown_027	56	2.4694610298227904	147
2_hydroxyglutaric_acid	57	3.7197285268729376	83
Unknown_036	57	1.8841734463450497	228
phosphoric_acid_(spectral_match)	58	7.0953065899308845	27
glycerol_3_phosphate	59	7.448294139352567	23
2_hydroxyglutaric_acid	59	6.5049075709382835	34
pyrophosphate	60	7.040888694214135	28
creatinine	60	2.3868793908337196	164
myo_inositol	60	1.628291426547616	287
heptadecanoic_acid	60	1.617977458925745	290
creatinine	61	8.170772760906733	14
D_mannose	61	1.6269000550128023	288
creatinine	62	10.801578173519154	6
creatinine	63	9.090921963706545	9
L_lysine	63	2.0241924893199066	206
homocysteine	64	2.4444346761014843	154
pyrophosphate	64	2.264105820801326	180
Unknown_026	64	1.8602668931857338	233
creatinine	64	1.7460930706260818	266
Unknown_013	65	1.7727875232659014	257
3_phosphoglycerate	66	4.818463001928511	54
Unknown_035	66	2.918050585397343	120
creatinine	67	4.650588884165741	57
Unknown_015	67	2.336162079322594	171
myo_inositol	67	2.22867784047325	185
heptadecanoic_acid	68	3.742940110433024	82
2_hydroxyglutaric_acid	68	2.9979630655897034	112
homocysteine	68	2.4795289220589494	144
propylene_glycol	68	2.218110349316623	186
creatinine	69	6.099283379290376	38
glycerol_3_phosphate	69	3.5229028808428415	88
Unknown_023	70	3.2250799040795397	101
Unknown_044	70	2.336427204781822	170
Unknown_038	70	2.1108419635559104	193
pyrophosphate	70	1.9034143070630423	226
homocysteine	70	1.7195109131564592	271
2_hydroxyglutaric_acid	71	6.942784539683493	30
L_cysteine	71	2.507008151787429	143
glycerol_3_phosphate	71	2.459211087635968	151
2_hydroxyglutaric_acid	72	7.973016239479812	17
Unknown_015	72	1.8743890134734573	230
Unknown_026	72	1.855655199824977	236
citricacid	73	1.6787953199419123	278
Unknown_046	73	1.6772694520234062	279
homocysteine	74	4.010572015047769	73
Unknown_015	75	4.925787678507958	52
creatinine	75	2.7807462495152726	129
Unknown_051	75	1.7689210745104187	261
Unknown_002	76	2.415623087095999	157
L_cysteine	76	2.04509299817192	200
glycerol_3_phosphate	76	1.7499033717964658	265
linoleic_acid	76	1.6464934137076501	285
cholesterol_(spectral_match)	77	2.972070291607528	113
Unknown_006	77	1.7711350368136525	259
L_valine	77	1.7330675470514048	269
L_serine	78	7.240740150793226	25
Unknown_046	79	2.235846970395063	184
myo_inositol	79	1.917416397564254	224
2_hydroxyglutaric_acid	80	10.618684576742531	7
sucrose	80	4.26586348256622	62
Unknown_046	81	1.7900761095326367	251
O_phosphocolamine	82	2.247942191507457	183
Unknown_025	82	1.991786738699939	210
creatinine	83	7.157344515053861	26
DL_2_Aminoadipic_acid_(spectral_match)	83	1.8431544842906085	240
2_hydroxyglutaric_acid	84	11.959748591476023	3
creatinine	85	5.87229573753972	41
D_mannose	85	3.9582156810461275	75
L_alanine	86	4.124880333991114	67
Unknown_018	86	2.692036789134149	133
Unknown_022	86	2.3968504571323104	162
O_phosphocolamine	86	2.042131213057974	201
creatinine	87	2.6703678318279174	134
D_gluconic_acid	87	1.7780906053850014	256
homocysteine	87	1.7564717798511789	263
phosphoric_acid_(spectral_match)	87	1.7127913936163408	272
pantothenic_acid	88	1.86226142155945	231
scyllo_inositol	88	1.679588118114158	277
pyrophosphate	89	6.077456578517872	39
glycerol_3_phosphate	89	2.347714588190248	168
creatinine	89	2.277662024995365	179
Unknown_015	90	2.9183837468334124	119
myo_inositol	90	1.9717984848721406	214
creatinine	90	1.8587334338845485	235
creatinine	91	2.024321399591816	205
oleic_acid	91	1.9858899531618766	211
Unknown_022	91	1.6721961166555765	280
creatinine	92	5.446561113772971	45
L_cysteine	92	2.282336884389358	178
creatinine	93	7.673076842519021	20
Unknown_006	94	7.714488407968246	19
propylene_glycol	94	3.6411468303875933	84
L_cysteine	94	2.54487224978733	142
Unknown_007	94	1.8226613318978298	243
2_hydroxyglutaric_acid	95	2.8016428910591293	128
maltose	95	2.3114949555590103	174
phosphoric_acid_(spectral_match)	95	1.828411446193186	241
Unknown_027	96	2.4555080684585397	152
Unknown_020	96	2.0915962328943127	195
2_hydroxyglutaric_acid	97	4.209952376199848	64
propylene_glycol	97	3.3781834828868806	98
Unknown_015	98	4.0176309983039165	72
pantothenic_acid	98	3.4380088780429783	95
creatinine	99	2.335479427816014	172
Unknown_021	99	2.282730633653225	177
maltose	99	1.9609511151918333	218
fructose	100	5.559510002282207	44
creatinine	101	7.488330088966876	22
D_fructose_6_phosphate	102	3.43380096030057	96
homocysteine	102	2.564234715861824	139
Unknown_017	103	2.5519070265590855	141
glycerol_3_phosphate	103	1.983539059503147	212
homocysteine	103	1.650820931535664	283
Unknown_002	104	2.2835452033380594	176
N_formylglycine	104	2.0524239821017978	198
Unknown_016	104	1.96036185201557	219
creatinine	105	7.8521310616972615	18
D_mannose	106	4.458327521163065	60
creatinine	106	3.3633320169274183	99
Unknown_034	106	2.47764668885543	145
glycerol_3_phosphate	106	2.4080032009234085	159
homocysteine	107	3.438574937370298	94
Unknown_036	107	2.1422098432533683	190
Unknown_023	107	1.8477577268668735	237
myo_inositol	107	1.7391939361071025	268
fructose	108	1.8039885357780534	247
homocysteine	109	7.032664505333557	29
2_hydroxyglutaric_acid	109	5.050653175786178	51
glycerol_3_phosphate	109	2.3506715033605894	167
2_hydroxyglutaric_acid	110	8.722869243741302	13
heptadecanoic_acid	110	1.889394169123763	227
Unknown_015	111	1.9283439780804161	222
homocysteine	112	8.73913571478543	12
Unknown_015	113	6.874698574303412	31
D_fructose_6_phosphate	114	3.010526660690037	109
O_phosphocolamine	114	2.384678462791312	165
DL_3_aminoisobutyric_acid__(spectral_match)	116	2.960131911325957	115
phosphoric_acid_(spectral_match)	116	2.1261779889041184	192
2_hydroxyglutaric_acid	117	2.4380160904294574	155
D_(_)_galactose	118	2.4150235110979827	158
2_hydroxyglutaric_acid	119	11.079267084613765	5
L_glutamic_acid	121	2.403679550403552	160
phosphoric_acid_(spectral_match)	122	2.746800450846889	130
fructose	122	1.7425203940569183	267
myo_inositol	123	3.0235676534973432	108
3_phosphoglycerate	123	2.694485511365894	132
2_hydroxyglutaric_acid	124	4.906274817116236	53
DL_3_aminoisobutyric_acid__(spectral_match)	124	1.961045935858505	217
L_serine	124	1.8463137885878478	238
L_serine	126	4.0203306658649804	71
2_hydroxyglutaric_acid	127	4.69821865143099	56
heptadecanoic_acid	127	4.451778449649139	61
myo_inositol	127	1.8264916857771776	242
creatinine	128	4.161372969931529	66
homocysteine	128	1.7684233376272112	262
pyrophosphate	128	1.6450593585494708	286
pantothenic_acid	129	1.6716748894561546	281
